record_id,source_row_number,use_case,source_system_s,source_table_name_structured_location_for_unstructured_data,source_field_name,btp_schema_name,btp_table_name,btp_field_name,description,datatype,date_added_modified,reviewed_by_data_chapter,remarks
staging_schema_logs:009876,9877,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,tp_vs_fpsl_variance,,DECIMAL,,,
staging_schema_logs:009877,9878,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,tp_vs_fpsl_variance_usd,,DECIMAL,,,
staging_schema_logs:009878,9879,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,transaction_currency,,NVARCHAR,,,
staging_schema_logs:009879,9880,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,ba1_obj_curr,,NVARCHAR,,,
staging_schema_logs:009880,9881,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,bic_c_refid,,NVARCHAR,,,
staging_schema_logs:009881,9882,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,bic_c_refidco,,NVARCHAR,,,
staging_schema_logs:009882,9883,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,bic_c_tpamtyp,,NVARCHAR,,,
staging_schema_logs:009883,9884,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,bic_c_tpincdc,,NVARCHAR,,,
staging_schema_logs:009884,9885,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,cob_date,,NVARCHAR,,,
staging_schema_logs:009885,9886,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,country_code,,NVARCHAR,,,
staging_schema_logs:009886,9887,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,country_val,,NVARCHAR,,,
staging_schema_logs:009887,9888,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,entity_code,,NVARCHAR,,,
staging_schema_logs:009888,9889,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,fpsl_balance,,DECIMAL,,,
staging_schema_logs:009889,9890,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,id_system,,NVARCHAR,,,
staging_schema_logs:009890,9891,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,loadno,,BIGINT,,,
staging_schema_logs:009891,9892,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,matching_key,,NVARCHAR,,,
staging_schema_logs:009892,9893,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,ods,,DATE,,,
staging_schema_logs:009893,9894,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,ods_val,,NVARCHAR,,,
staging_schema_logs:009894,9895,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,process_id_val,,NVARCHAR,,,
staging_schema_logs:009895,9896,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,psgl_account,,NVARCHAR,,,
staging_schema_logs:009896,9897,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,psgl_affiliate,,NVARCHAR,,,
staging_schema_logs:009897,9898,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,psgl_business_unit,,NVARCHAR,,,
staging_schema_logs:009898,9899,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,psgl_customer_class,,NVARCHAR,,,
staging_schema_logs:009899,9900,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,psgl_department_id,,NVARCHAR,,,
staging_schema_logs:009900,9901,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,psgl_operating_unit,,NVARCHAR,,,
staging_schema_logs:009901,9902,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,psgl_product,,NVARCHAR,,,
staging_schema_logs:009902,9903,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,recon_gap_code,,NVARCHAR,,,
staging_schema_logs:009903,9904,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,recon_gap_description,,NVARCHAR,,,
staging_schema_logs:009904,9905,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,run_date_time,,TIMESTAMP,,,
staging_schema_logs:009905,9906,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,timestamp_d,,TIMESTAMP,,,
staging_schema_logs:009906,9907,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,tp_balance,,DECIMAL,,,
staging_schema_logs:009907,9908,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,tp_product_code,,NVARCHAR,,,
staging_schema_logs:009908,9909,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,tp_sys_val,,NVARCHAR,,,
staging_schema_logs:009909,9910,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,tp_vs_fpsl_variance,,DECIMAL,,,
staging_schema_logs:009910,9911,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,tp_vs_fpsl_variance_usd,,DECIMAL,,,
staging_schema_logs:009911,9912,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,transaction_currency,,NVARCHAR,,,
staging_schema_logs:009912,9913,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,ba1_obj_curr,,NVARCHAR,,,
staging_schema_logs:009913,9914,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,bic_c_refid,,NVARCHAR,,,
staging_schema_logs:009914,9915,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,bic_c_refidco,,NVARCHAR,,,
staging_schema_logs:009915,9916,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,bic_c_tpamtyp,,NVARCHAR,,,
staging_schema_logs:009916,9917,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,bic_c_tpincdc,,NVARCHAR,,,
staging_schema_logs:009917,9918,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,cob_date,,NVARCHAR,,,
staging_schema_logs:009918,9919,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,country_code,,NVARCHAR,,,
staging_schema_logs:009919,9920,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,country_val,,NVARCHAR,,,
staging_schema_logs:009920,9921,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,entity_code,,NVARCHAR,,,
staging_schema_logs:009921,9922,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,fpsl_balance,,DECIMAL,,,
staging_schema_logs:009922,9923,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,id_system,,NVARCHAR,,,
staging_schema_logs:009923,9924,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,loadno,,BIGINT,,,
staging_schema_logs:009924,9925,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,matching_key,,NVARCHAR,,,
staging_schema_logs:009925,9926,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,ods,,DATE,,,
staging_schema_logs:009926,9927,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,ods_val,,NVARCHAR,,,
staging_schema_logs:009927,9928,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,process_id_val,,NVARCHAR,,,
staging_schema_logs:009928,9929,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,psgl_account,,NVARCHAR,,,
staging_schema_logs:009929,9930,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,psgl_affiliate,,NVARCHAR,,,
staging_schema_logs:009930,9931,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,psgl_business_unit,,NVARCHAR,,,
staging_schema_logs:009931,9932,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,psgl_customer_class,,NVARCHAR,,,
staging_schema_logs:009932,9933,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,psgl_department_id,,NVARCHAR,,,
staging_schema_logs:009933,9934,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,psgl_operating_unit,,NVARCHAR,,,
staging_schema_logs:009934,9935,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,psgl_product,,NVARCHAR,,,
staging_schema_logs:009935,9936,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,recon_gap_code,,NVARCHAR,,,
staging_schema_logs:009936,9937,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,recon_gap_description,,NVARCHAR,,,
staging_schema_logs:009937,9938,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,run_date_time,,TIMESTAMP,,,
staging_schema_logs:009938,9939,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,timestamp_d,,TIMESTAMP,,,
staging_schema_logs:009939,9940,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,tp_balance,,DECIMAL,,,
staging_schema_logs:009940,9941,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,tp_product_code,,NVARCHAR,,,
staging_schema_logs:009941,9942,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,tp_sys_val,,NVARCHAR,,,
staging_schema_logs:009942,9943,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,tp_vs_fpsl_variance,,DECIMAL,,,
staging_schema_logs:009943,9944,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,tp_vs_fpsl_variance_usd,,DECIMAL,,,
staging_schema_logs:009944,9945,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,transaction_currency,,NVARCHAR,,,
staging_schema_logs:009945,9946,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,ba1_obj_curr,,NVARCHAR,,,
staging_schema_logs:009946,9947,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,bic_c_refid,,NVARCHAR,,,
staging_schema_logs:009947,9948,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,bic_c_refidco,,NVARCHAR,,,
staging_schema_logs:009948,9949,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,bic_c_tpamtyp,,NVARCHAR,,,
staging_schema_logs:009949,9950,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,bic_c_tpincdc,,NVARCHAR,,,
staging_schema_logs:009950,9951,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,cob_date,,NVARCHAR,,,
staging_schema_logs:009951,9952,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,country_code,,NVARCHAR,,,
staging_schema_logs:009952,9953,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,country_val,,NVARCHAR,,,
staging_schema_logs:009953,9954,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,entity_code,,NVARCHAR,,,
staging_schema_logs:009954,9955,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,fpsl_balance,,DECIMAL,,,
staging_schema_logs:009955,9956,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,id_system,,NVARCHAR,,,
staging_schema_logs:009956,9957,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,loadno,,BIGINT,,,
staging_schema_logs:009957,9958,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,matching_key,,NVARCHAR,,,
staging_schema_logs:009958,9959,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,ods,,DATE,,,
staging_schema_logs:009959,9960,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,ods_val,,NVARCHAR,,,
staging_schema_logs:009960,9961,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,process_id_val,,NVARCHAR,,,
staging_schema_logs:009961,9962,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,psgl_account,,NVARCHAR,,,
staging_schema_logs:009962,9963,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,psgl_affiliate,,NVARCHAR,,,
staging_schema_logs:009963,9964,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,psgl_business_unit,,NVARCHAR,,,
staging_schema_logs:009964,9965,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,psgl_customer_class,,NVARCHAR,,,
staging_schema_logs:009965,9966,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,psgl_department_id,,NVARCHAR,,,
staging_schema_logs:009966,9967,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,psgl_operating_unit,,NVARCHAR,,,
staging_schema_logs:009967,9968,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,psgl_product,,NVARCHAR,,,
staging_schema_logs:009968,9969,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,recon_gap_code,,NVARCHAR,,,
staging_schema_logs:009969,9970,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,recon_gap_description,,NVARCHAR,,,
staging_schema_logs:009970,9971,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,run_date_time,,TIMESTAMP,,,
staging_schema_logs:009971,9972,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,timestamp_d,,TIMESTAMP,,,
staging_schema_logs:009972,9973,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,tp_balance,,DECIMAL,,,
staging_schema_logs:009973,9974,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,tp_product_code,,NVARCHAR,,,
staging_schema_logs:009974,9975,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,tp_sys_val,,NVARCHAR,,,
staging_schema_logs:009975,9976,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,tp_vs_fpsl_variance,,DECIMAL,,,
staging_schema_logs:009976,9977,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,tp_vs_fpsl_variance_usd,,DECIMAL,,,
staging_schema_logs:009977,9978,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sp,transaction_currency,,NVARCHAR,,,
staging_schema_logs:009978,9979,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,ba1_obj_curr,,NVARCHAR,,,
staging_schema_logs:009979,9980,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,bic_c_refid,,NVARCHAR,,,
staging_schema_logs:009980,9981,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,bic_c_refidco,,NVARCHAR,,,
staging_schema_logs:009981,9982,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,bic_c_tpamtyp,,NVARCHAR,,,
staging_schema_logs:009982,9983,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,bic_c_tpincdc,,NVARCHAR,,,
staging_schema_logs:009983,9984,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,cob_date,,NVARCHAR,,,
staging_schema_logs:009984,9985,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,country_code,,NVARCHAR,,,
staging_schema_logs:009985,9986,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,country_val,,NVARCHAR,,,
staging_schema_logs:009986,9987,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,entity_code,,NVARCHAR,,,
staging_schema_logs:009987,9988,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,fpsl_balance,,DECIMAL,,,
staging_schema_logs:009988,9989,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,id_system,,NVARCHAR,,,
staging_schema_logs:009989,9990,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,loadno,,BIGINT,,,
staging_schema_logs:009990,9991,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,matching_key,,NVARCHAR,,,
staging_schema_logs:009991,9992,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,ods,,DATE,,,
staging_schema_logs:009992,9993,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,ods_val,,NVARCHAR,,,
staging_schema_logs:009993,9994,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,process_id_val,,NVARCHAR,,,
staging_schema_logs:009994,9995,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,psgl_account,,NVARCHAR,,,
staging_schema_logs:009995,9996,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,psgl_affiliate,,NVARCHAR,,,
staging_schema_logs:009996,9997,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,psgl_business_unit,,NVARCHAR,,,
staging_schema_logs:009997,9998,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,psgl_customer_class,,NVARCHAR,,,
staging_schema_logs:009998,9999,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,psgl_department_id,,NVARCHAR,,,
staging_schema_logs:009999,10000,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,psgl_operating_unit,,NVARCHAR,,,
staging_schema_logs:010000,10001,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,psgl_product,,NVARCHAR,,,
staging_schema_logs:010001,10002,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,recon_gap_code,,NVARCHAR,,,
staging_schema_logs:010002,10003,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,recon_gap_description,,NVARCHAR,,,
staging_schema_logs:010003,10004,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,run_date_time,,TIMESTAMP,,,
staging_schema_logs:010004,10005,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,timestamp_d,,TIMESTAMP,,,
staging_schema_logs:010005,10006,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,tp_balance,,DECIMAL,,,
staging_schema_logs:010006,10007,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,tp_product_code,,NVARCHAR,,,
staging_schema_logs:010007,10008,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,tp_sys_val,,NVARCHAR,,,
staging_schema_logs:010008,10009,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,tp_vs_fpsl_variance,,DECIMAL,,,
staging_schema_logs:010009,10010,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,tp_vs_fpsl_variance_usd,,DECIMAL,,,
staging_schema_logs:010010,10011,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_th,transaction_currency,,NVARCHAR,,,
staging_schema_logs:010011,10012,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,ba1_obj_curr,,NVARCHAR,,,
staging_schema_logs:010012,10013,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,bic_c_refid,,NVARCHAR,,,
staging_schema_logs:010013,10014,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,bic_c_refidco,,NVARCHAR,,,
staging_schema_logs:010014,10015,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,bic_c_tpamtyp,,NVARCHAR,,,
staging_schema_logs:010015,10016,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,bic_c_tpincdc,,NVARCHAR,,,
staging_schema_logs:010016,10017,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,cob_date,,NVARCHAR,,,
staging_schema_logs:010017,10018,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,country_code,,NVARCHAR,,,
staging_schema_logs:010018,10019,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,country_val,,NVARCHAR,,,
staging_schema_logs:010019,10020,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,entity_code,,NVARCHAR,,,
staging_schema_logs:010020,10021,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,fpsl_balance,,DECIMAL,,,
staging_schema_logs:010021,10022,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,id_system,,NVARCHAR,,,
staging_schema_logs:010022,10023,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,loadno,,BIGINT,,,
staging_schema_logs:010023,10024,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,matching_key,,NVARCHAR,,,
staging_schema_logs:010024,10025,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,ods,,DATE,,,
staging_schema_logs:010025,10026,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,ods_val,,NVARCHAR,,,
staging_schema_logs:010026,10027,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,process_id_val,,NVARCHAR,,,
staging_schema_logs:010027,10028,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,psgl_account,,NVARCHAR,,,
staging_schema_logs:010028,10029,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,psgl_affiliate,,NVARCHAR,,,
staging_schema_logs:010029,10030,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,psgl_business_unit,,NVARCHAR,,,
staging_schema_logs:010030,10031,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,psgl_customer_class,,NVARCHAR,,,
staging_schema_logs:010031,10032,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,psgl_department_id,,NVARCHAR,,,
staging_schema_logs:010032,10033,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,psgl_operating_unit,,NVARCHAR,,,
staging_schema_logs:010033,10034,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,psgl_product,,NVARCHAR,,,
staging_schema_logs:010034,10035,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,recon_gap_code,,NVARCHAR,,,
staging_schema_logs:010035,10036,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,recon_gap_description,,NVARCHAR,,,
staging_schema_logs:010036,10037,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,run_date_time,,TIMESTAMP,,,
staging_schema_logs:010037,10038,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,timestamp_d,,TIMESTAMP,,,
staging_schema_logs:010038,10039,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,tp_balance,,DECIMAL,,,
staging_schema_logs:010039,10040,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,tp_product_code,,NVARCHAR,,,
staging_schema_logs:010040,10041,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,tp_sys_val,,NVARCHAR,,,
staging_schema_logs:010041,10042,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,tp_vs_fpsl_variance,,DECIMAL,,,
staging_schema_logs:010042,10043,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,tp_vs_fpsl_variance_usd,,DECIMAL,,,
staging_schema_logs:010043,10044,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tw,transaction_currency,,NVARCHAR,,,
staging_schema_logs:010044,10045,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,ba1_obj_curr,,NVARCHAR,,,
staging_schema_logs:010045,10046,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,bic_c_refid,,NVARCHAR,,,
staging_schema_logs:010046,10047,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,bic_c_refidco,,NVARCHAR,,,
staging_schema_logs:010047,10048,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,bic_c_tpamtyp,,NVARCHAR,,,
staging_schema_logs:010048,10049,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,bic_c_tpincdc,,NVARCHAR,,,
staging_schema_logs:010049,10050,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,cob_date,,NVARCHAR,,,
staging_schema_logs:010050,10051,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,country_code,,NVARCHAR,,,
staging_schema_logs:010051,10052,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,country_val,,NVARCHAR,,,
staging_schema_logs:010052,10053,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,entity_code,,NVARCHAR,,,
staging_schema_logs:010053,10054,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,fpsl_balance,,DECIMAL,,,
staging_schema_logs:010054,10055,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,id_system,,NVARCHAR,,,
staging_schema_logs:010055,10056,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,loadno,,BIGINT,,,
staging_schema_logs:010056,10057,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,matching_key,,NVARCHAR,,,
staging_schema_logs:010057,10058,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,ods,,DATE,,,
staging_schema_logs:010058,10059,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,ods_val,,NVARCHAR,,,
staging_schema_logs:010059,10060,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,process_id_val,,NVARCHAR,,,
staging_schema_logs:010060,10061,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,psgl_account,,NVARCHAR,,,
staging_schema_logs:010061,10062,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,psgl_affiliate,,NVARCHAR,,,
staging_schema_logs:010062,10063,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,psgl_business_unit,,NVARCHAR,,,
staging_schema_logs:010063,10064,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,psgl_customer_class,,NVARCHAR,,,
staging_schema_logs:010064,10065,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,psgl_department_id,,NVARCHAR,,,
staging_schema_logs:010065,10066,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,psgl_operating_unit,,NVARCHAR,,,
staging_schema_logs:010066,10067,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,psgl_product,,NVARCHAR,,,
staging_schema_logs:010067,10068,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,recon_gap_code,,NVARCHAR,,,
staging_schema_logs:010068,10069,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,recon_gap_description,,NVARCHAR,,,
staging_schema_logs:010069,10070,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,run_date_time,,TIMESTAMP,,,
staging_schema_logs:010070,10071,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,timestamp_d,,TIMESTAMP,,,
staging_schema_logs:010071,10072,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,tp_balance,,DECIMAL,,,
staging_schema_logs:010072,10073,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,tp_product_code,,NVARCHAR,,,
staging_schema_logs:010073,10074,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,tp_sys_val,,NVARCHAR,,,
staging_schema_logs:010074,10075,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,tp_vs_fpsl_variance,,DECIMAL,,,
staging_schema_logs:010075,10076,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,tp_vs_fpsl_variance_usd,,DECIMAL,,,
staging_schema_logs:010076,10077,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_tz,transaction_currency,,NVARCHAR,,,
staging_schema_logs:010077,10078,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ug,ba1_obj_curr,,NVARCHAR,,,
staging_schema_logs:010078,10079,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ug,bic_c_refid,,NVARCHAR,,,
staging_schema_logs:010079,10080,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ug,bic_c_refidco,,NVARCHAR,,,
staging_schema_logs:010080,10081,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ug,bic_c_tpamtyp,,NVARCHAR,,,
staging_schema_logs:010081,10082,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ug,bic_c_tpincdc,,NVARCHAR,,,
staging_schema_logs:010082,10083,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ug,cob_date,,NVARCHAR,,,
staging_schema_logs:010083,10084,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ug,country_code,,NVARCHAR,,,
staging_schema_logs:010084,10085,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ug,country_val,,NVARCHAR,,,
staging_schema_logs:010085,10086,,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ug,entity_code,,NVARCHAR,,,
