Use Case,Source System(s),"Source Table Name (Structured) / 
Location (for Unstructured Data)",Source Field Name,BTP Schema Name,BTP Table Name, BTP Field Name , Description ,DataType,Date Added / Modified,Reviewed by Data Chapter?,Remarks
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_my,tp_vs_fpsl_variance_usd,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_my,transaction_currency,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,ba1_obj_curr,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,bic_c_refid,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,bic_c_refidco,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,bic_c_tpamtyp,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,bic_c_tpincdc,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,cob_date,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,country_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,country_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,entity_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,fpsl_balance,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,id_system,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,loadno,,BIGINT,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,matching_key,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,ods,,DATE,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,ods_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,process_id_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,psgl_account,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,psgl_affiliate,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,psgl_business_unit,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,psgl_customer_class,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,psgl_department_id,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,psgl_operating_unit,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,psgl_product,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,recon_gap_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,recon_gap_description,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,run_date_time,,TIMESTAMP,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,timestamp_d,,TIMESTAMP,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,tp_balance,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,tp_product_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,tp_sys_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,tp_vs_fpsl_variance,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,tp_vs_fpsl_variance_usd,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ng,transaction_currency,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,ba1_obj_curr,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,bic_c_refid,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,bic_c_refidco,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,bic_c_tpamtyp,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,bic_c_tpincdc,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,cob_date,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,country_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,country_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,entity_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,fpsl_balance,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,id_system,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,loadno,,BIGINT,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,matching_key,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,ods,,DATE,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,ods_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,process_id_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,psgl_account,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,psgl_affiliate,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,psgl_business_unit,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,psgl_customer_class,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,psgl_department_id,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,psgl_operating_unit,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,psgl_product,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,recon_gap_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,recon_gap_description,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,run_date_time,,TIMESTAMP,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,timestamp_d,,TIMESTAMP,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,tp_balance,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,tp_product_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,tp_sys_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,tp_vs_fpsl_variance,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,tp_vs_fpsl_variance_usd,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_np,transaction_currency,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,ba1_obj_curr,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,bic_c_refid,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,bic_c_refidco,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,bic_c_tpamtyp,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,bic_c_tpincdc,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,cob_date,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,country_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,country_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,entity_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,fpsl_balance,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,id_system,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,loadno,,BIGINT,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,matching_key,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,ods,,DATE,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,ods_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,process_id_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,psgl_account,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,psgl_affiliate,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,psgl_business_unit,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,psgl_customer_class,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,psgl_department_id,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,psgl_operating_unit,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,psgl_product,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,recon_gap_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,recon_gap_description,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,run_date_time,,TIMESTAMP,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,timestamp_d,,TIMESTAMP,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,tp_balance,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,tp_product_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,tp_sys_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,tp_vs_fpsl_variance,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,tp_vs_fpsl_variance_usd,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_om,transaction_currency,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,ba1_obj_curr,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,bic_c_refid,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,bic_c_refidco,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,bic_c_tpamtyp,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,bic_c_tpincdc,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,cob_date,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,country_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,country_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,entity_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,fpsl_balance,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,id_system,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,loadno,,BIGINT,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,matching_key,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,ods,,DATE,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,ods_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,process_id_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,psgl_account,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,psgl_affiliate,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,psgl_business_unit,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,psgl_customer_class,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,psgl_department_id,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,psgl_operating_unit,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,psgl_product,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,recon_gap_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,recon_gap_description,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,run_date_time,,TIMESTAMP,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,timestamp_d,,TIMESTAMP,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,tp_balance,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,tp_product_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,tp_sys_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,tp_vs_fpsl_variance,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,tp_vs_fpsl_variance_usd,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_ph,transaction_currency,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,ba1_obj_curr,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,bic_c_refid,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,bic_c_refidco,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,bic_c_tpamtyp,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,bic_c_tpincdc,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,cob_date,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,country_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,country_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,entity_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,fpsl_balance,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,id_system,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,loadno,,BIGINT,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,matching_key,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,ods,,DATE,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,ods_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,process_id_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,psgl_account,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,psgl_affiliate,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,psgl_business_unit,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,psgl_customer_class,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,psgl_department_id,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,psgl_operating_unit,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,psgl_product,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,recon_gap_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,recon_gap_description,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,run_date_time,,TIMESTAMP,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,timestamp_d,,TIMESTAMP,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,tp_balance,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,tp_product_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,tp_sys_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,tp_vs_fpsl_variance,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,tp_vs_fpsl_variance_usd,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_pk,transaction_currency,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,ba1_obj_curr,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,bic_c_refid,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,bic_c_refidco,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,bic_c_tpamtyp,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,bic_c_tpincdc,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,cob_date,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,country_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,country_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,entity_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,fpsl_balance,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,id_system,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,loadno,,BIGINT,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,matching_key,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,ods,,DATE,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,ods_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,process_id_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,psgl_account,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,psgl_affiliate,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,psgl_business_unit,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,psgl_customer_class,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,psgl_department_id,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,psgl_operating_unit,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,psgl_product,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,recon_gap_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,recon_gap_description,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,run_date_time,,TIMESTAMP,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,timestamp_d,,TIMESTAMP,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,tp_balance,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,tp_product_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,tp_sys_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,tp_vs_fpsl_variance,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,tp_vs_fpsl_variance_usd,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_qa,transaction_currency,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,ba1_obj_curr,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,bic_c_refid,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,bic_c_refidco,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,bic_c_tpamtyp,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,bic_c_tpincdc,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,cob_date,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,country_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,country_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,entity_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,fpsl_balance,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,id_system,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,loadno,,BIGINT,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,matching_key,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,ods,,DATE,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,ods_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,process_id_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,psgl_account,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,psgl_affiliate,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,psgl_business_unit,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,psgl_customer_class,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,psgl_department_id,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,psgl_operating_unit,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,psgl_product,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,recon_gap_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,recon_gap_description,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,run_date_time,,TIMESTAMP,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,timestamp_d,,TIMESTAMP,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,tp_balance,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,tp_product_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,tp_sys_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,tp_vs_fpsl_variance,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,tp_vs_fpsl_variance_usd,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sa,transaction_currency,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,ba1_obj_curr,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,bic_c_refid,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,bic_c_refidco,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,bic_c_tpamtyp,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,bic_c_tpincdc,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,cob_date,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,country_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,country_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,entity_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,fpsl_balance,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,id_system,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,loadno,,BIGINT,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,matching_key,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,ods,,DATE,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,ods_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,process_id_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,psgl_account,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,psgl_affiliate,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,psgl_business_unit,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,psgl_customer_class,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,psgl_department_id,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,psgl_operating_unit,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,psgl_product,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,recon_gap_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,recon_gap_description,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,run_date_time,,TIMESTAMP,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,timestamp_d,,TIMESTAMP,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,tp_balance,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,tp_product_code,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,tp_sys_val,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,tp_vs_fpsl_variance,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,tp_vs_fpsl_variance_usd,,DECIMAL,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sg,transaction_currency,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,ba1_obj_curr,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,bic_c_refid,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,bic_c_refidco,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,bic_c_tpamtyp,,NVARCHAR,,,
,,,,STG_FDP,VT_otp_fpsl_br1_full_report_sl,bic_c_tpincdc,,NVARCHAR,,,
